-1.184756800941817829e+02	8.673830615794962284e+01	8.853155852698162676e+01	8.926895451635789414e+01	4.276918821589720210e+02	-1.983585905906325024e+02	-1.964834425576899264e+02	-7.964797572992848984e+01	1.721941769129498212e+01
6.126774048068371314e+01	-7.489128740497150716e+01	-2.151965771095079560e+02	4.096487975522176157e+02	-1.425009640991923447e+02	5.231070613882711768e+02	-2.249089139465854146e+02	5.507172739241779169e+01	-3.201985550596629082e+02
4.800375365337100675e+01	2.364957366219687458e+02	2.521824803510070581e+02	-3.922056607370858501e+02	-8.375430307268474905e+01	-1.567187097938701754e+02	1.801604023352539343e+02	-4.305991614094242692e+01	5.460890685338991943e+02
1.082889826921648364e+02	2.178775829027434696e+01	1.376516103978079641e+01	-1.141475871104508428e+02	-2.840706351466019441e+02	1.358980476015974261e+02	1.519481657388103599e+02	1.971957498653007690e+01	1.607592608907278020e+02
1.126626256670486868e+02	1.023940506833582162e+02	4.004301082003870249e+01	-6.471612314901308594e+01	-2.608260785235265757e+02	2.606924863572645563e+02	6.233883114588454077e+01	3.511939604803797721e+01	2.302210325026068745e+02
6.806874798904715362e+01	2.274652977862335206e+02	2.199391921636899383e+02	-3.945606565877116623e+02	-1.070449451039048228e+02	-1.154405248503328920e+02	1.734260755038426964e+02	-4.810487650806749826e+01	5.446268522362779549e+02
-1.658193726906490895e+02	-2.671352165431748062e+02	-1.298037135332862420e+02	1.522769224393482546e+02	3.173534870352308417e+02	-3.817934609042880538e+02	-3.051760629604056163e+01	-5.049192525995724878e-01	-5.309474106571558423e+02
-1.459883545101596951e+02	-1.662357598119895385e+02	5.856480771679336073e+01	-2.136479352590377516e+02	2.701128024579251132e+02	-6.305011441808566133e+02	1.926510610334927946e+02	-4.741325463776409777e+01	-1.711115510755707874e+02
-7.232586432990467529e+01	1.509757831539572805e+02	1.015215507472050831e+02	5.626780799776321373e+01	2.534248184960004835e+02	1.155483581363264811e+01	-1.944097289150012671e+02	-4.608609161656781339e+01	1.570729559147731038e+02
1.696110590175319999e+02	1.966075244695688866e+02	1.192706006431709209e+00	1.246999191816189381e+02	-3.431537324300816749e+02	6.199706923623547254e+02	-1.301359087357622286e+02	4.874596160338334272e+01	2.636956720655797426e+02
-1.487751724707248968e+02	4.686086245302552555e+01	1.851214688944467568e+01	1.954979545783585309e+02	4.294723470737744151e+02	-1.039966933900511634e+02	-2.700371870974098556e+02	-5.672550060947872907e+01	-9.767017408169739667e+01
1.999010374774058629e+00	3.665243252428921323e+02	3.391065282826730254e+02	-4.357272193696119871e+02	9.062636304903678308e+01	-2.401924303463185595e+02	9.292487176177772312e+01	-9.996969325095615488e+01	7.363430393421356257e+02
1.499640090121199023e+02	4.918999735515293992e+02	2.348674569461999795e+02	-9.934377984487407787e+01	-2.219434680143287153e+02	5.420447473353698342e+02	-1.461624216902891646e+02	-2.067074983568978297e+01	8.028276417068159390e+02
-2.917272121830987430e+01	-1.566212427424495957e+02	-2.286488869585081432e+02	4.371119779078750298e+02	8.727751367867931265e+01	2.518289151159883659e+02	-2.441143288171825816e+02	5.383337657908779761e+01	-4.875566864336936419e+02
-3.811403698065022638e+01	-1.985355905406790100e+02	-1.299404695801265461e+02	6.755762096600756195e+01	-4.941483987451507964e+00	-9.606280349519398953e+01	5.435600936657511539e+01	2.501342001366768031e+01	-3.026052016551565771e+02
1.955351259531289898e+01	2.343277448322429848e+02	2.434139563088248224e+02	-3.965616332392737604e+02	-1.479781805256175353e+01	-2.226253574501085950e+02	1.755977192642910438e+02	-5.122962148829343931e+01	5.332492971331643048e+02
-8.510760903027083657e+01	1.908685651481314665e+02	1.726071210779530531e+02	-1.192025071467523674e+02	2.946920409295036052e+02	-2.167013292676274716e+02	-9.312741609224427464e+01	-6.839850974291012164e+01	2.780320609790575190e+02
-4.049823961542796980e+01	1.300664255302348522e+02	-2.114527416406115279e+01	2.675411352516548504e+02	2.222540088308184920e+02	2.398372296984324805e+02	-3.147770078777755316e+02	-1.876582927912801324e+01	1.075940108867982659e+01
-2.396913895781264614e+02	-3.535481682063038988e+02	-1.488762298715648740e+02	2.024084397703489344e+02	5.304137893991961619e+02	-5.725304697599590327e+02	-9.042193230098891377e+01	-3.532043278757182492e+01	-7.034722393528859357e+02
1.022907209961063586e+02	2.532587811002452725e+02	1.994468937221900262e+02	-3.507393340184314070e+02	-2.052030721661615758e+02	3.962071359527444514e+01	1.633699746937114980e+02	-2.271095818538754685e+01	5.556846147140619223e+02
4.684899059896354601e+01	3.934005655572419755e+02	1.913346724924939224e+02	7.609000220194404918e+00	3.355859665423343330e+01	3.694207080397430332e+02	-1.970834539737751641e+02	-5.069442129495973148e+01	5.670451477909858795e+02
-1.372519376640754452e+01	7.988006182456993542e+01	2.092548515940159177e+02	-4.364443710487195744e+02	3.187391991659238144e+01	-4.397066073015759002e+02	2.556501548557270951e+02	-6.570441586585366167e+01	3.741228646112705860e+02
1.653199056374406553e+02	1.804266560521002702e+02	-7.636546891920926505e+00	1.402616114301192738e+02	-3.206732292835592943e+02	6.296246941154877277e+02	-1.283461092013163523e+02	4.081446000054474155e+01	2.674674160613400886e+02
-7.205753263222771920e+01	-1.326029743081607819e+02	-6.663051561821818325e+01	6.755082460167936631e+01	1.501200385697635227e+02	-2.051942916845250124e+02	1.388938260034886518e+01	-5.789423563327045663e+00	-2.529605393785917897e+02
-1.824484527858816421e+02	-8.656366625552419691e+01	-8.256221902983943650e+00	1.301702096765423278e+02	4.722161125373256709e+02	-3.389439663906206874e+02	-1.382352808792878989e+02	-4.707885056382830413e+01	-3.418898818760869176e+02
9.715953609513952927e+01	-8.573488926518518127e+00	-1.799430524511765555e+02	3.667713087551043714e+02	-1.897954061605537674e+02	5.820524412595943886e+02	-2.332757804578180014e+02	7.827450378402539855e+01	-1.589721019643038460e+02
7.440823813924326657e+01	3.794385950932247624e+02	1.787537736823750265e+02	7.014242310235863087e+00	1.264943094038144800e+01	3.521606104681803799e+02	-2.056342330369782587e+02	-5.509704770840015442e+01	5.564275103855895850e+02
-1.978915568610984010e+01	1.494116569734073607e+02	9.845243692820648818e+00	2.868399677750673504e+02	1.820946484143983355e+02	3.260537356465374046e+02	-3.252460032621630148e+02	-3.392453484895163740e+00	6.717787859446033849e+01
-1.338445672736652057e+02	1.091939402781153774e+02	1.316223729184797264e+02	1.593940399790442797e+01	3.891589665605917503e+02	-2.090383047221540096e+02	-1.667995420219052676e+02	-7.490484454484887067e+01	9.709133006330729643e+01
-1.221527162785890823e+02	1.258955734389178929e+02	1.163756341302802753e+02	-6.595668728035848360e+00	3.820822545577944425e+02	-2.213530063130715178e+02	-1.569856427984276763e+02	-8.094708634291870908e+01	1.172650334560939172e+02
-2.139381317923662209e+02	-1.665148751574396613e+02	-5.710193954912099201e+01	2.147221407248704281e+02	5.418263918572117745e+02	-3.812787703872627958e+02	-2.038963881522466295e+02	-3.804006273532731797e+01	-4.330282376042085843e+02
2.053060079440892594e+02	1.518980758466634313e+02	7.674521247676510427e+01	-2.322332969084901038e+02	-5.337799059362362186e+02	3.459094744057629782e+02	1.930750302146450395e+02	4.694199697609818855e+01	4.532239077935997784e+02
1.853469334705656024e+02	2.405175526906699588e+02	2.974543891718388267e+01	5.255655511688536308e+01	-3.440201388793757928e+02	5.686653844202656956e+02	-7.872475268047517716e+01	2.105201763680146243e+01	3.675386990161609901e+02
-1.500941108866651064e+02	-2.694860252975815911e+02	-5.763858559159967143e+01	-6.431880530581679523e+01	2.272186787544148103e+02	-5.267231027028108201e+02	1.269147426159361913e+02	-1.323315545511340297e+01	-3.994841551949377276e+02
1.951176031264267863e+01	2.322529923875663656e+02	2.457409749713093561e+02	-3.923923764069844538e+02	-6.328250081776829461e+01	-1.677277626030985971e+02	1.865557624008301616e+02	-6.140581750356805202e+01	5.573403867441261355e+02
-2.059583124051636389e+02	-1.060005907217647803e+02	-1.740864146599224682e+01	1.208722038256751574e+02	4.520146250090695617e+02	-3.324328922586232693e+02	-1.343748328204765699e+02	-3.655526128728524071e+01	-2.951215348780083332e+02
9.786553671993358705e+01	2.440897635734657456e+02	2.134157258698055557e+02	-3.500024005189565628e+02	-2.156837240132003046e+02	2.840867271145974016e+01	1.483059419807291590e+02	-2.452467794820263691e+01	5.719919627218944242e+02
-1.192901271678821900e+02	1.176783359316203814e+02	1.021400404266006063e+02	5.317077419823244000e+00	3.850365591534985583e+02	-2.027976462484035665e+02	-1.439373769333180633e+02	-6.885751459990410694e+01	1.143592697235551867e+02
1.136317209796042249e+02	3.656575278470748458e+01	-1.573004353258059211e+02	3.638994015850532833e+02	-1.881062691548988823e+02	5.921735809068661638e+02	-2.608407780225165311e+02	5.459169162099347972e+01	-1.315386058895664121e+02
1.694183465888196451e+02	2.403450021033206667e+02	5.241069406495161331e+01	3.309144689233789904e+01	-3.291186562787383423e+02	5.439516659183713045e+02	-6.863835037741330325e+01	1.693418327539144386e+01	3.830115190753062961e+02
9.650554817664058760e+01	4.729805845392936021e+02	2.619939547246702318e+02	-1.142076986115926474e+02	-7.402961748464018399e+01	4.059694790008752534e+02	-1.687126030302928541e+02	-6.664912719610298097e+01	7.781701174648128472e+02
-1.177864357661783430e+02	-4.774921255039473067e+02	-2.541895780330201831e+02	1.243878225823018653e+02	1.978378245005202984e+02	-4.671219732793282446e+02	1.277410566420167441e+02	3.265853076626321183e+01	-8.088058794735541142e+02
-1.486455869240295442e+02	-2.421347895394189607e+02	-2.107517854170900051e+01	-1.366061587990504336e+02	2.110444043385176656e+02	-6.031333737511807840e+02	1.758607635466636339e+02	-7.011455857354388366e-01	-3.313423200363028513e+02
2.729494146245132313e+01	1.972870383690410563e+02	9.941144133685411166e-01	3.152043678931798922e+02	4.939944354874447896e+01	5.166312723895682666e+02	-3.575844052470587258e+02	4.557149020959607277e+00	1.308227774973076691e+02
6.596950947289086287e+01	-8.623267982054049696e+01	-2.146887285575749900e+02	4.161823805455658771e+02	-1.117752748131189406e+02	4.913474221278722780e+02	-2.277099260785356591e+02	9.296078836371263776e+01	-3.360918128355219778e+02
1.156948140971497025e+02	1.797373390331225451e+01	7.778527956440876245e+00	-8.958859180488575191e+01	-2.732687657762672870e+02	1.177594734169470030e+02	1.291760456466183484e+02	3.004971278791906641e+01	1.273137549355418514e+02
3.329458885138000568e+01	1.889986184891992025e+02	-2.135659889324796623e+01	2.828049073248304239e+02	7.260377498830399645e+01	4.827771928746191747e+02	-3.217005005106128692e+02	-6.169754896676288958e+00	1.216919753404029052e+02
-7.989906241521016739e+01	-2.910945876621191815e+02	-2.478348958559654704e+02	3.363692001172383925e+02	1.037997985518522626e+02	5.855982946860149241e+01	-1.264648562907139535e+02	5.019855534023620436e+01	-5.999067092647345589e+02
3.689967745735074800e+01	-1.087543246670639547e+02	-2.250445876107971799e+02	4.185865399099086517e+02	-1.009132351599640316e+02	4.651160195358764895e+02	-2.169275412185226912e+02	7.679524400479844815e+01	-3.477754098233943978e+02
9.894403294872196497e+00	3.775903154963822317e+02	3.711479558405758326e+02	-4.620024757734627201e+02	7.255688225706367689e+01	-2.217281369218177929e+02	1.167333550114349521e+02	-1.010046170910787566e+02	7.811130799035502150e+02
-1.383553131964865202e+02	-2.388721740407502239e+02	-1.169683076387295095e+01	-1.566184427880002090e+02	2.254158999384327444e+02	-6.133230605759985110e+02	1.879768645135005443e+02	-3.393541002958871644e+01	-3.151028129204798915e+02
1.986945479457824604e+01	2.949235433051559312e+02	1.443555934240041552e+02	-1.341307289845142314e+01	2.037404015068327823e+01	2.305739168585210734e+02	-1.396269208617379718e+02	-3.251894516858782680e+01	4.095055889832065077e+02
-1.474548756150402369e+02	3.902721213945028467e+01	2.462649777894397474e+01	1.994456932482613070e+02	4.722981911648050186e+02	-1.079740863536419937e+02	-2.605841882925017785e+02	-6.419447008518487507e+01	-1.228864101816801906e+02
-1.735110780348716162e+02	3.154252636339611371e+01	3.840486881262808794e+01	1.934836733447764914e+02	4.515737092565032071e+02	-1.446114784530587656e+02	-2.603750864767141024e+02	-6.099680563170463898e+01	-1.357676864213142949e+02
-1.400788948055189849e+02	-1.558439368614124589e+02	4.125004919588229058e+01	-2.206720781645154261e+02	2.788515356606125692e+02	-6.481542677498409830e+02	1.878889571083369674e+02	-4.433318827195647316e+01	-1.872077604769175139e+02
1.535565679239857957e+02	4.897649331100243444e+02	2.393135702463248720e+02	-1.169936379810968390e+02	-1.871411954177048926e+02	5.196783926367713775e+02	-1.397417904237359778e+02	-3.167980707251034644e+01	7.995581287728791722e+02
1.257481428652654500e+02	4.943675712473944941e+02	2.532026477643881890e+02	-1.214723453539968574e+02	-1.422363110306643819e+02	4.674682741623490188e+02	-1.692596739724012309e+02	-3.211399954441019844e+01	7.986699625146386552e+02
-4.512379198913921385e+01	-6.188203055220384829e-01	1.809145858398962048e+02	-4.186234601970520544e+02	9.019529269193579069e+01	-5.824957963666907972e+02	2.826340214214714592e+02	-3.525409192807538261e+01	1.881451583728498917e+02
-8.326889583705854747e+00	1.940371775868219402e+02	2.461301941163414426e+02	-4.118378779052210348e+02	2.343368533034104573e+01	-3.061394096338080431e+02	1.769735630358227070e+02	-7.595025009898388646e+01	4.898977019693850252e+02
2.175385423836489451e+02	1.572304749581907686e+02	6.585263564018866589e+01	-2.238123303849975230e+02	-5.235999743486344187e+02	3.437930085485016889e+02	2.071987312620990735e+02	4.498765380448648443e+01	4.489540946615655344e+02
2.264640070568499368e+02	4.130523811033816060e+02	1.988950594463669574e+02	-2.521330833606104704e+02	-4.628696563335353176e+02	5.115899749354732648e+02	4.770419568002215271e+01	6.737031447519264304e+00	8.015256066356539577e+02
1.736305800753674760e+02	1.916211722012453720e+02	1.136688600016231554e+01	1.201908703442888680e+02	-3.308011109861332102e+02	6.247941807646353709e+02	-1.110293421603122823e+02	3.810772635623670368e+01	2.595756270660706377e+02
2.501095991907947678e+02	2.704343575316103738e+02	1.342674454090593770e+02	-2.144579893119182827e+02	-5.759577312419522741e+02	5.232971201298760207e+02	1.201669693501592064e+02	5.899290498505094149e+01	6.180990999810578614e+02
-5.196088993202994999e+01	1.568427924618985116e+02	-6.190163952365296041e+00	2.614126072807817422e+02	2.020596751517525718e+02	2.964909729594214127e+02	-3.280227890388564447e+02	-2.820094849147213623e+01	4.463129023616927782e+01
2.243703315771824407e+02	3.837269757577585096e+02	2.016283468885833940e+02	-2.539914179152581539e+02	-4.606514103652070844e+02	4.777994893111286956e+02	7.141406773293051913e+01	1.651768287043688499e+00	7.808123630845720982e+02
-3.758760975771315316e+01	-3.456777059269679739e+02	-2.149228434119367819e+02	4.702784174931618111e+01	-6.388030711541171058e+01	-2.068969514181618194e+02	1.789871453943472943e+02	5.238903197074017726e+01	-5.355984347010379452e+02
-2.416849677987206064e+02	-3.410674445762408595e+02	-1.332126644184596103e+02	1.975839097136355065e+02	5.440672458821808277e+02	-5.598122305961906022e+02	-8.229617271360697828e+01	-2.739317400747049192e+01	-6.971876693593873142e+02
5.296823785913061755e+01	2.306810154202709100e+02	2.491979111778863967e+02	-3.817539233183932765e+02	-1.150634132104434286e+02	-1.265195378158076096e+02	1.859251167715707709e+02	-3.764579598821377004e+01	5.691179955758221922e+02
7.883739345597523140e+01	2.462106730968389172e+02	2.240064692866005203e+02	-3.852982243851475346e+02	-1.364288578223648187e+02	-7.404355611156766770e+01	1.648273873560775371e+02	-2.434995837787689155e+01	5.781059999596466241e+02
7.117553116549777315e+01	-7.471620156288329895e+01	-2.041649622483700171e+02	3.877139844462750489e+02	-1.740309497874110036e+02	5.121730704935902168e+02	-2.138363486072747435e+02	9.867838611143751848e+01	-2.901069203178861358e+02
1.053709053122760366e+02	2.629773910896709594e+02	-2.235395149883148136e+01	3.559431683414230747e+02	-1.309762636430187115e+02	7.765944150008609768e+02	-3.904004862013653678e+02	3.145738097611007333e+01	2.271537312002591307e+02
-2.385079584815307499e+02	-4.272964344036438433e+02	-1.934692612539627703e+02	1.759826727580489205e+02	4.508753382758147268e+02	-5.851030638601026794e+02	5.424013072105063671e+00	1.562842780385017338e+00	-7.733998531726713281e+02
