-9.304781630803758219e+01	1.130677947559034067e+02	1.648561132352674292e+02	-3.486964953227845854e+02	1.545692093330063699e+01	2.055194458005492208e+02	2.443892130689510225e+02
5.747379417229456777e+01	7.197927348521402280e+01	-3.918477430629097285e+02	2.191150761640199960e+02	5.818766314098546673e+02	-1.754342169776431888e+02	-2.578612060224189122e+02
-1.724897494071462489e+01	8.101672133985591984e+01	-5.184227541616462531e+02	1.054058044968709567e+02	5.975605393826607497e+02	-4.934678495113708863e+01	-1.468613151304488156e+02
-1.000629394761532467e+02	-4.476048592439208562e+01	-3.109844861798407578e+02	-8.584369209257150146e+01	-1.405986616519421162e+01	1.838747188052232957e+02	1.171420607132244385e+02
4.869959999861890054e+01	2.488231895113052303e+02	7.272575073105501815e+02	-1.593180793789808547e+02	2.577800837476141851e+02	-2.237871161797709760e+02	-4.122016727716922624e+00
1.440519956927730618e+02	1.700366045157255996e+02	2.605327198209286621e+02	1.873182014851979034e+02	5.136355707056654865e+02	-3.781357298650701750e+02	-2.948233471419931107e+02
-1.704239044353288364e+02	-9.623526242881662540e+01	-7.062529676571231221e+02	-8.231754238603059548e+01	7.494127539250902714e+01	3.204983788802059621e+02	1.302029685498645506e+02
-3.568543008165941188e+01	-1.190584063768130676e+02	2.538643563708826889e+02	-1.642940728055677369e+02	-6.706882433597287445e+02	1.900284836430614064e+02	2.487646758109188738e+02
2.958426521977903079e+01	-1.588204931220707294e+02	-2.205317791374820047e+02	1.802318903369571785e+02	-2.489126735248400166e+02	-1.271344830774965118e+01	-5.516104918226955078e+01
-1.450443271091017436e+02	-1.804585815456298405e+02	-4.757090185844893426e+02	-1.169288537349389401e+02	-3.884339409396981182e+02	3.803297510420248386e+02	2.328811777938245768e+02
4.073021839896146190e+00	2.103878247763197180e+02	9.136331523613095840e+01	-8.333523583137484536e+01	5.436007489761459510e+02	-1.161434042846247081e+02	-5.295524719988583229e+01
7.685597669664129228e+01	2.482119991484692889e+02	2.662370625455203594e+02	4.460526121780387854e+01	7.079206323164618198e+02	-3.115002825004199281e+02	-1.885823457881737966e+02
-4.608716117866803330e+01	-2.119294542886940746e+02	-6.879245949091605326e+02	1.836193504038909339e+02	-1.413701832499153284e+02	1.590517578868419548e+02	-2.492547505875668890e+01
1.538439454328467377e+02	1.389051724900731983e+02	5.728563789455084816e+02	1.369795101740849361e+02	1.988444288507887450e+02	-3.789549262603665056e+02	-2.312399090857643671e+02
-1.116350692448144457e+02	9.667545908332680682e+00	-2.069176700613525099e+02	-1.671935222173777333e+02	4.322710605873688650e+01	2.172037245125277991e+02	1.615089800155872979e+02
1.250292624352482989e+02	1.791234035666983289e+02	1.023475947605303844e+02	1.660753383575907662e+02	6.128420998741738686e+02	-3.427462445950874894e+02	-2.860084856441469583e+02
-1.558224978559194369e+02	1.034279760305767155e+02	-3.587453549752398629e+01	-3.451527973300981103e+02	1.464565214213591275e+02	2.699710351607722600e+02	2.448539899102422623e+02
3.309261404147017060e+01	7.577150535475593074e+01	1.034145813085418013e+03	-2.847224695046259626e+02	-5.511598370062158665e+02	-4.093811349870760097e+01	2.155669248491574024e+02
2.440229531724944820e+02	4.362057171021450586e+01	6.762876242909520670e+02	3.544542851073811676e+02	-6.721704715864500201e+01	-5.408538202685456326e+02	-3.394906099192724014e+02
1.577191299289966651e+02	1.361710432564193525e+02	5.904561833271061460e+02	1.306402968704587693e+02	1.939361756544809623e+02	-3.865448541746904993e+02	-2.143199863284873743e+02
-4.570846321008281166e+01	-1.669163192161847746e+02	-4.739214487952305603e+02	9.562705147409955941e+01	-1.751672212374426749e+02	1.431983619105481864e+02	9.114506934601436683e+00
-1.568758910634527410e+02	-1.141574312336978636e+02	-6.151795413231758403e+02	-1.553375881490750317e+02	-1.326694939836307015e+02	3.786651125038876557e+02	2.205725706141584510e+02
1.047113206092393938e+02	1.499800331079281079e+02	-5.628676121546873645e+01	2.173819077381097600e+02	6.404562734079587472e+02	-2.896288937577774050e+02	-2.905066804071324782e+02
-2.412420084233114892e+02	-1.946238594392029952e+01	-7.038267850542470114e+02	-2.976408184513348942e+02	2.037886992696867310e+02	4.711210554995664097e+02	2.836795721529055641e+02
1.763642372746212175e+02	2.333877762050856290e+02	9.960695647822965384e+02	-1.234972095799997227e+01	2.309550940796482053e+02	-4.478253808647125425e+02	-1.871757072539165563e+02
8.374587214398904678e+01	2.886048025691341579e+01	6.855678647504727223e+02	-4.062957842388924234e+01	-3.685162861865447326e+02	-1.656289985027563603e+02	1.549281224557375580e+01
-2.142908219307465743e+02	2.258850968818351035e+01	-5.116146284840485237e+02	-3.405691181170433879e+02	1.210164571128492099e+02	4.232455339763832853e+02	2.872668943344069703e+02
5.794304193796398827e+00	9.073621867307618061e+01	8.469417159561444350e+02	-2.982380103274234102e+02	-4.353000992240247342e+02	7.609023252799818948e+00	2.223851133551062560e+02
-7.103124909675020149e+01	9.429793619622374479e+01	4.318614472871527710e+02	-3.077417823787662883e+02	-1.622626065028389064e+02	1.382600266930719215e+02	2.347525528119943203e+02
1.441855840868695395e+02	2.951210884797429799e+02	3.681580698609395768e+02	1.381824662994820585e+02	8.066222961947215708e+02	-4.644156549153707374e+02	-3.069232899212584584e+02
1.027558853333116389e+02	4.194638969463463951e+01	3.078228574459943729e+02	1.290717069199867240e+02	1.080811367450763072e+01	-2.383257501365002611e+02	-1.564921578610903907e+02
1.061024955652258051e+01	-1.365433664897604729e+02	-3.608052340109325655e+02	1.305137998848378231e+02	-8.274675488101159715e+01	5.721014272445325588e+01	-1.484114526684348156e+01
8.970475808784827620e+01	8.774633776858445344e+01	-2.491189937652599724e+02	2.516401340294015654e+02	6.016473442533830394e+02	-2.547759690963733021e+02	-3.046613543293196358e+02
6.433768630017857504e+01	3.385591596435335759e+01	6.680487852652506717e+02	-8.746845136830864931e+01	-4.155043361279320493e+02	-9.221200573130745681e+01	6.332026480502882748e+01
-1.203639027392400749e+02	-1.307254567052019070e+02	3.568293945418719915e+01	-2.476643520740176712e+02	-6.048852887649611603e+02	3.387117561477466552e+02	3.157838210876519156e+02
-2.643832961787686031e+02	-2.790568135266350325e+01	-7.848337419555358565e+02	-2.824211970352248500e+02	1.464821382013811615e+02	5.076422470548292267e+02	2.994230505324561591e+02
7.699355273380541576e+01	7.690072605433673658e+00	6.756521931588325742e+02	-4.932436430396507632e+01	-3.824904469121858028e+02	-1.433388672500161647e+02	2.157361460831760525e+01
-1.191351293426172191e+02	1.117279014052377448e+02	1.497660575731227084e+02	-3.488182267843571367e+02	3.196918364015476755e+01	2.193511756333819562e+02	2.395289013428105136e+02
1.032770943152121390e+02	1.767491256725061177e+01	6.890033081099796846e+02	-1.850419249228642116e+01	-3.572875410918309740e+02	-1.502533954248617079e+02	1.902706153171074499e+00
-1.357306124962719025e+02	-1.294045914333032954e+02	-6.355461264929479626e+01	-2.814413359670348314e+02	-5.249180904065049162e+02	3.791890008128165732e+02	3.247065476457086106e+02
4.858011918379203564e+01	2.323526984456171647e+02	6.720645263586147848e+02	-1.616483946682421049e+02	2.574381264490820627e+02	-2.076310523911036796e+02	-2.601140868927458527e+01
-8.665841610105429993e+01	1.072982246570249032e+02	2.227352846874840253e+01	-2.402848378212718217e+02	2.399394374235355372e+02	1.366368222970091892e+02	1.522480530101208842e+02
1.097856850350401032e+02	1.795623273419644761e+01	6.803238431951298253e+02	-3.371856367210804706e+01	-3.887281460423207022e+02	-1.627595253165586371e+02	-2.074391879722992993e+00
1.547143325505966800e+02	2.971939257341647931e+02	3.777039675601835711e+02	1.467315499314279919e+02	8.346979135550442379e+02	-4.661942442822516455e+02	-3.319678617264237914e+02
-6.881119585441686581e+01	-1.385092471170714248e+02	1.469274504722285997e+02	-1.952248205125193294e+02	-6.502062237047497320e+02	2.400869135542692447e+02	2.420038874645005933e+02
2.242624009540041641e+01	1.028172472503155177e+02	3.455788597586156357e+02	-1.687484256484572853e+01	1.440226745416171354e+02	-1.409478522134079697e+02	-5.074904433118230429e+01
9.494447321221522884e+01	2.714600589635990673e+02	2.757975152721899121e+02	3.181194687723039038e+01	7.248182836788045051e+02	-3.341281396298587083e+02	-2.272024694232761988e+02
1.489443754198356373e+02	1.495623370485233181e+02	6.062246002271292582e+02	1.134480294279505017e+02	1.825387701564498855e+02	-3.753527419386471706e+02	-1.923978649910425247e+02
-1.500301519035488127e+02	-7.576126447692726629e+01	-6.742005860153101366e+02	-1.080823084584460787e+02	4.373197365966905181e+01	3.384817636396697935e+02	1.623163034522707733e+02
2.707807681182239534e+01	7.906614075770072247e+01	1.006605890124963594e+03	-2.655485348753981043e+02	-5.588257817100171678e+02	-1.604965796760009056e+01	1.973021476640203389e+02
-4.991435455497150286e+01	-1.434848696463568274e+02	2.279417594737244315e+02	-1.643935101549770650e+02	-6.687701695997874367e+02	2.064855592843911154e+02	2.451989047133824613e+02
7.461878043390221649e+01	-1.532142553041167048e+02	-1.229017834221556882e+02	2.324134516089634701e+02	-2.213447722256662189e+02	-7.958243029810844860e+01	-1.092108270774281493e+02
-1.724937874000426348e+02	1.234977459713521313e+02	-2.011144961420791901e+02	-3.490942897093763690e+02	2.542712377810033502e+02	3.074272858509713728e+02	2.317467683340897224e+02
-1.406541606823525399e+02	1.210616306498222343e+02	-1.838810826739579696e+01	-3.555131992683539579e+02	1.325296114819570903e+02	2.855108186132418950e+02	2.672236165201315998e+02
-7.943077511155220805e+01	-8.861689216755914345e+01	-7.136423353373907048e+02	9.315225794745114740e+01	2.960629827189595176e+02	1.220230413002677494e+02	-3.633176310805127684e+01
-5.738956180656267492e+01	-1.104528948817548155e+02	-3.714309896300246123e+02	-1.474716541769663714e+00	-1.423633961083007762e+02	1.634871661087462371e+02	6.766422328701241895e+01
5.878124856764823392e+01	5.856680434719125827e+01	3.674798727627533026e+02	8.911684225977342777e+00	1.696277015153137668e+01	-1.366009917203729458e+02	-3.916136248979560008e+01
1.187452340443569483e+02	1.311140070496331020e+02	7.180613499406503024e+02	1.171289166548445060e+01	-4.179222803932232999e+00	-2.878697432239416685e+02	-9.287051390640364446e+01
1.703299423173289995e+01	2.583853737430261077e+01	6.128158888797635200e+02	-1.581268264220261983e+02	-4.619124950107726590e+02	-5.087270763083947323e+00	1.457381892650368513e+02
2.420809573592468382e+02	-1.992221177117569297e+01	5.639176162346813044e+02	2.990786583832926908e+02	-1.768243166325310654e+02	-4.355341618555635819e+02	-2.889126935263110454e+02
9.017478220869551819e+01	-4.703949425896560399e+01	1.633215760584548377e+02	2.062170782983271522e+02	-1.313215728697073814e+02	-1.898832531679605609e+02	-1.642305799449355561e+02
-9.546572271166873236e+00	-5.316759514894973648e+01	4.378438753018190823e+02	-1.863566876961501180e+02	-5.690806842805112638e+02	1.116037534217059601e+02	2.025543687561373929e+02
-2.341698092289903173e+02	3.306821444813385469e+00	-6.378615077497668153e+02	-3.073729668922574092e+02	1.882048428755669249e+02	4.502663971677056907e+02	2.842216289758254675e+02
7.328054956451680368e+01	2.587773521483550212e+02	2.580471486989401910e+02	1.629963349291927699e+01	6.898914822199650416e+02	-2.793855732093012421e+02	-1.855736714832717666e+02
-1.110071449521932010e+02	-2.638815887090116803e+02	-8.400146236471141492e+02	1.071875991548999423e+02	-2.832167741880441554e+02	3.059302199102148734e+02	7.103877164451816384e+01
1.661049730345066422e+01	-1.486592909493204786e+02	-2.595105617147947896e+02	1.655222128256100689e+02	-2.082959513570899901e+02	2.922215426346395972e+01	-5.238367366029140015e+01
1.556841092347039250e+02	2.557981921698609256e+02	9.742181407856384112e+02	-4.647868191496005996e-02	2.050131491459140136e+02	-4.448592918062192325e+02	-1.727883546094385849e+02
-1.385781202373051997e+02	-1.817543283798840719e+02	-4.286307531044756161e+02	-1.317698530881691568e+02	-4.040254730293619332e+02	3.793181183047024092e+02	2.619544350741864491e+02
-9.495289345369702971e+01	-8.513712612299724469e+01	-7.378160044713530397e+02	6.864176809826950887e+01	2.247499801060487812e+02	1.553678913449924153e+02	-1.868309255958436665e+01
1.030783272460595015e+02	1.744199306721787366e+02	8.725936563408035340e+01	1.874805827135944583e+02	6.152634594919747997e+02	-3.349719534043410363e+02	-2.619696475737014225e+02
1.815820811715478840e+02	3.060721095926094790e+02	4.480727423771294298e+02	1.811495036688616267e+02	8.825341204585215564e+02	-5.336805344874835555e+02	-3.447083186185482759e+02
-1.017734839976285883e+02	5.842681396713719977e+01	-1.612820877040397534e+02	-2.043853565627746036e+02	1.147665014589103407e+02	2.074434509396761825e+02	1.568184922644893220e+02
6.781729493514156104e+01	-9.045273530858813915e-01	6.865860613614592012e+02	-7.082152292896233803e+01	-3.936086766960961540e+02	-1.114854601925307946e+02	4.227411528470763358e+01
-5.081432519172363982e+01	9.817949075896163436e+01	6.234122044043791675e+02	-3.316398176696428663e+02	-2.837657751116782947e+02	8.944529682236620260e+01	2.172590045855282028e+02
2.532593483060121855e+02	5.841019520978388613e+01	7.867285764912406876e+02	2.970678043922306983e+02	-1.030624493052137183e+02	-5.370085815123111388e+02	-3.253164802934401223e+02
2.604058797002344363e+02	8.804536599125846408e+01	9.116309409858498611e+02	2.473681047311141015e+02	-9.939897401307096914e+01	-5.179561512818426081e+02	-2.951753660586577439e+02
9.379346905005726853e+01	1.164207947691591301e+02	-1.773957049824539354e+02	2.431231162219094131e+02	6.117441963735063837e+02	-2.802155157360871840e+02	-2.812408943862258752e+02
-1.268530006444358236e+02	-1.184451054852735865e+02	4.028081153478319010e+01	-2.373873374372798253e+02	-5.945353710026962517e+02	3.299814047879497707e+02	3.124170292809423586e+02
-1.848719838599173215e+02	-2.107935055464951688e+02	-1.043504651693063579e+03	-3.973389938817311418e+01	-6.459688100350318507e+01	4.307348059234245738e+02	1.584292345771948192e+02
1.721180540695745265e+02	1.333907030822486774e+02	5.234160478944098713e+02	1.527097744949934679e+02	2.386065284477124635e+02	-3.961929181515131404e+02	-2.691115664280126794e+02
2.637802484522328683e+01	8.250362546622304194e+01	1.098784376150338858e+03	-2.680356454940753679e+02	-6.153631516785804934e+02	-4.470256166763282835e+01	1.924193890957206179e+02
-5.916153647882742916e+01	6.638585672451614528e+01	-5.406198574740997174e+02	8.483750453996067620e+01	5.714853334389023303e+02	1.166055655722989570e+01	-1.193630148398911928e+02
-1.408653839573818232e+02	-8.792282884475794447e+01	-6.748693165452816629e+02	-1.253829696877272113e+02	3.584525772531987542e+01	3.491240713358224070e+02	1.546447664025737083e+02
-9.144493353620735832e+01	1.185235803003295558e+02	6.721041523923621241e+01	-2.403580136462143741e+02	2.119190382109836150e+02	8.931366250608719781e+01	1.509355285492073051e+02
-6.896785983946585930e+01	-4.244022716108374027e+01	-7.189348451768042878e+02	1.077806098386036950e+02	2.895770015149845449e+02	1.391658254243951092e+02	-3.651657467661929246e+01
-2.118116566431479839e+02	9.504512989206306273e+00	-5.067105150194407202e+02	-3.202890550558817040e+02	1.176161877224529206e+02	4.262850762872694759e+02	2.960768029740277143e+02
8.504742238205393789e+01	4.339643398404151498e+01	3.509093309300459964e+02	5.980164973593967659e+01	-3.522792604003092976e+01	-1.750434847830187834e+02	-9.502393567049080048e+01
-1.615458353017832280e+02	1.153299209201368036e+01	-3.963491590006694310e+02	-2.602533965103117453e+02	9.898846616441467461e+01	3.451130889517327205e+02	2.354637100883315100e+02
1.391891232204219477e+02	2.633374744524890048e+02	9.899889822617709569e+02	-7.923381764402620320e+01	1.900280529498234046e+02	-3.459620323433430826e+02	-8.845687380361543717e+01
3.625493675545606465e+01	1.836776136347736781e+02	5.070366988584163437e+02	-9.610120423946224832e+01	2.059282059278792758e+02	-1.636506627411023373e+02	-1.313909204789877805e+01
8.856275853410581078e+01	-3.045029924920488540e+01	2.715217548783916754e+02	1.292049799637762817e+02	-1.334745782996288881e+02	-1.913607545447610505e+02	-1.152031567126732483e+02
1.513721888766188499e+02	2.902498763071530448e+02	3.792472297460673758e+02	1.112102241841977985e+02	8.218901104532970976e+02	-4.515785051918284694e+02	-2.937841106347415234e+02
1.194708088232057719e+02	1.294537652336352380e+02	7.106367033232993435e+02	2.586086050011356363e+01	3.332996887393744601e+01	-3.011286580586063337e+02	-1.171890275318442463e+02
6.529377085292347260e+01	6.520870206280243053e+01	3.216655140487257540e+02	4.678721095886935188e+01	1.509731900618060330e+01	-1.628788959333465129e+02	-7.151869589151125695e+01
2.824992138408707021e+01	2.395854082785665184e+02	2.101200130995933364e+02	-2.322544497814063291e+01	6.433596063646771199e+02	-2.335368721204174278e+02	-1.505523799382320078e+02
