accuracy,val_accuracy,loss,val_loss
0.5103124976158142,0.574999988079071,0.6736259460449219,0.6409919261932373
0.5874999761581421,0.6337500214576721,0.6114774346351624,0.5832530856132507
0.6878125071525574,0.6625000238418579,0.5586540102958679,0.5447723865509033
0.7121875286102295,0.6787499785423279,0.5231656432151794,0.52248215675354
0.7262499928474426,0.6987500190734863,0.5041815042495728,0.508100152015686
0.7346875071525574,0.7049999833106995,0.48910319805145264,0.49818530678749084
0.7431250214576721,0.7137500047683716,0.4790756106376648,0.4888383150100708
0.7490624785423279,0.7149999737739563,0.4711872935295105,0.4812390208244324
0.7518749833106995,0.7237499952316284,0.46594369411468506,0.47316375374794006
0.7696874737739563,0.7350000143051147,0.45928946137428284,0.46631619334220886
0.7615625262260437,0.7362499833106995,0.45720604062080383,0.460496723651886
0.7746875286102295,0.7699999809265137,0.44715359807014465,0.45422598719596863
0.7828124761581421,0.762499988079071,0.44330310821533203,0.44921875
0.7862499952316284,0.7762500047683716,0.4355570077896118,0.44244804978370667
0.7875000238418579,0.7799999713897705,0.4338036775588989,0.436265230178833
0.7837499976158142,0.7862499952316284,0.429694265127182,0.43011966347694397
0.7915624976158142,0.7862499952316284,0.42097094655036926,0.4229393005371094
0.7906249761581421,0.793749988079071,0.412901371717453,0.414153128862381
0.7909374833106995,0.7825000286102295,0.4049707055091858,0.4073961675167084
0.7925000190734863,0.7962499856948853,0.3971121907234192,0.39367371797561646
0.7956249713897705,0.7962499856948853,0.38789698481559753,0.3847419023513794
0.7978125214576721,0.7912499904632568,0.3804928660392761,0.3740672767162323
0.7956249713897705,0.7962499856948853,0.36848053336143494,0.36370036005973816
0.7940624952316284,0.7724999785423279,0.3665468692779541,0.3637249767780304
0.7915624976158142,0.7950000166893005,0.3604457378387451,0.3470865488052368
0.7953125238418579,0.793749988079071,0.3505772650241852,0.33953967690467834
0.7996875047683716,0.7962499856948853,0.3383302390575409,0.33194515109062195
0.8034374713897705,0.7900000214576721,0.33360740542411804,0.32708585262298584
0.7953125238418579,0.7950000166893005,0.33186137676239014,0.31679394841194153
0.801562488079071,0.7875000238418579,0.3207824230194092,0.31548526883125305
0.8031250238418579,0.7925000190734863,0.3128303289413452,0.3054119944572449
0.8003125190734863,0.7887499928474426,0.3123212158679962,0.303780734539032
0.7990624904632568,0.793749988079071,0.3119943141937256,0.29671940207481384
0.8043749928474426,0.7925000190734863,0.30371710658073425,0.2904680371284485
0.8025000095367432,0.7987499833106995,0.29890158772468567,0.2868109941482544
0.8031250238418579,0.7975000143051147,0.2955150008201599,0.2828121483325958
0.8056250214576721,0.800000011920929,0.28885209560394287,0.2773115932941437
0.8050000071525574,0.8012499809265137,0.2872079908847809,0.2741275429725647
0.8115624785423279,0.7987499833106995,0.2754690647125244,0.2692665159702301
0.8162500262260437,0.9175000190734863,0.2738477289676666,0.26258206367492676
0.8884375095367432,0.9137499928474426,0.2691771984100342,0.2611529231071472
0.8965625166893005,0.9175000190734863,0.2670396864414215,0.255156546831131
0.8990625143051147,0.9125000238418579,0.2651229202747345,0.2542620897293091
0.9003124833106995,0.9162499904632568,0.26368436217308044,0.24915847182273865
0.8974999785423279,0.9112499952316284,0.2585117220878601,0.2500062882900238
0.9049999713897705,0.918749988079071,0.2510921359062195,0.24397394061088562
0.903124988079071,0.9162499904632568,0.25038665533065796,0.23997972905635834
0.9024999737739563,0.9212499856948853,0.24912570416927338,0.2373083531856537
0.9037500023841858,0.9212499856948853,0.245491161942482,0.23436576128005981
0.9040625095367432,0.9162499904632568,0.2409004271030426,0.23236699402332306
0.9078124761581421,0.9150000214576721,0.2355683296918869,0.23007124662399292
0.9096875190734863,0.925000011920929,0.23578637838363647,0.22403833270072937
0.9065625071525574,0.9200000166893005,0.23481333255767822,0.2239786982536316
0.9100000262260437,0.9262499809265137,0.2299448847770691,0.2199195921421051
0.9103124737739563,0.9237499833106995,0.2271939516067505,0.21790176630020142
0.9081249833106995,0.9262499809265137,0.2274308055639267,0.2153356373310089
0.9143750071525574,0.925000011920929,0.22374889254570007,0.21291355788707733
0.9037500023841858,0.9237499833106995,0.22818557918071747,0.21669237315654755
0.9121875166893005,0.9225000143051147,0.2183234840631485,0.21470068395137787
0.9137499928474426,0.9287499785423279,0.21546034514904022,0.2091994285583496
0.910937488079071,0.9275000095367432,0.22373010218143463,0.2077089250087738
0.9156249761581421,0.9300000071525574,0.21361923217773438,0.20538103580474854
0.9134374856948853,0.9275000095367432,0.2144174575805664,0.20414334535598755
0.910937488079071,0.9287499785423279,0.21787475049495697,0.20334899425506592
0.9146875143051147,0.9237499833106995,0.21703971922397614,0.20477057993412018
0.9134374856948853,0.9275000095367432,0.2118789255619049,0.2001645267009735
0.9168750047683716,0.9262499809265137,0.21054916083812714,0.20139069855213165
0.9125000238418579,0.9225000143051147,0.21661654114723206,0.2103606015443802
0.9153125286102295,0.9287499785423279,0.211662158370018,0.1981188803911209
0.9165624976158142,0.925000011920929,0.20572234690189362,0.19871318340301514
0.9140625,0.9262499809265137,0.2110559493303299,0.1941937953233719
0.918749988079071,0.9300000071525574,0.20570820569992065,0.19387441873550415
0.9178125262260437,0.9262499809265137,0.20493458211421967,0.19576604664325714
0.9168750047683716,0.9275000095367432,0.2028941661119461,0.1941578984260559
0.9137499928474426,0.9275000095367432,0.2015264928340912,0.19105452299118042
0.9181249737739563,0.9275000095367432,0.20425701141357422,0.1901009976863861
0.9168750047683716,0.9275000095367432,0.1992344707250595,0.19459787011146545
0.9215624928474426,0.9262499809265137,0.19912487268447876,0.19031430780887604
0.9146875143051147,0.9275000095367432,0.20509693026542664,0.1908634752035141
0.9175000190734863,0.9275000095367432,0.19747507572174072,0.18781840801239014
0.9168750047683716,0.9262499809265137,0.2000279277563095,0.19264310598373413
0.9212499856948853,0.9300000071525574,0.19726012647151947,0.18494810163974762
0.9193750023841858,0.9262499809265137,0.19842109084129333,0.18749386072158813
0.9203125238418579,0.9325000047683716,0.19690613448619843,0.18550968170166016
0.9209374785423279,0.9275000095367432,0.19587507843971252,0.18512330949306488
0.9212499856948853,0.9325000047683716,0.19353820383548737,0.18279190361499786
0.9168750047683716,0.9287499785423279,0.195749893784523,0.18306924402713776
0.9203125238418579,0.9287499785423279,0.19284017384052277,0.183510422706604
0.9184374809265137,0.9275000095367432,0.19344505667686462,0.18287882208824158
0.9259374737739563,0.9300000071525574,0.18834735453128815,0.1809002161026001
0.918749988079071,0.9237499833106995,0.1917615532875061,0.1919844001531601
0.9215624928474426,0.9287499785423279,0.19385971128940582,0.18012189865112305
0.9209374785423279,0.9300000071525574,0.19093534350395203,0.1808827966451645
0.9246875047683716,0.9300000071525574,0.19187520444393158,0.18095020949840546
0.9228125214576721,0.9312499761581421,0.1956251859664917,0.18035410344600677
0.9203125238418579,0.9287499785423279,0.1907578855752945,0.1819184124469757
0.9237499833106995,0.9312499761581421,0.19088143110275269,0.17990225553512573
0.9225000143051147,0.9325000047683716,0.19137656688690186,0.1781361699104309
0.9237499833106995,0.9337499737739563,0.18747659027576447,0.1777026504278183
0.9209374785423279,0.9325000047683716,0.1931985318660736,0.1806463599205017
0.9181249737739563,0.9300000071525574,0.19176892936229706,0.17949627339839935
0.9256250262260437,0.9337499737739563,0.18350014090538025,0.17692860960960388
0.9253125190734863,0.9312499761581421,0.18524332344532013,0.18191863596439362
0.9240624904632568,0.9275000095367432,0.19017234444618225,0.18508680164813995
0.9234374761581421,0.9287499785423279,0.18663007020950317,0.18634270131587982
0.9228125214576721,0.9337499737739563,0.18925589323043823,0.17481264472007751
0.9253125190734863,0.9300000071525574,0.18389232456684113,0.17863355576992035
0.9253125190734863,0.9337499737739563,0.18433119356632233,0.17851613461971283
0.9231250286102295,0.9337499737739563,0.18600139021873474,0.17502208054065704
0.926562488079071,0.9350000023841858,0.1852675974369049,0.1757269650697708
0.921875,0.9337499737739563,0.18378041684627533,0.1747298240661621
0.9203125238418579,0.9312499761581421,0.1837126910686493,0.17985287308692932
0.9215624928474426,0.9325000047683716,0.18809981644153595,0.17668858170509338
0.9246875047683716,0.9275000095367432,0.18272191286087036,0.18612979352474213
0.9234374761581421,0.9300000071525574,0.1837349534034729,0.17524057626724243
0.9234374761581421,0.9325000047683716,0.18508261442184448,0.17243008315563202
0.926562488079071,0.9312499761581421,0.17991980910301208,0.17188331484794617
0.9253125190734863,0.9337499737739563,0.1838037669658661,0.17331281304359436
0.9237499833106995,0.9325000047683716,0.1825290471315384,0.17121009528636932
0.9246875047683716,0.9325000047683716,0.1780581921339035,0.17224645614624023
0.925000011920929,0.9312499761581421,0.1812761425971985,0.17041438817977905
0.9240624904632568,0.9312499761581421,0.18251554667949677,0.17056739330291748
0.9246875047683716,0.9337499737739563,0.181209996342659,0.17045468091964722
0.9246875047683716,0.9275000095367432,0.17720872163772583,0.18012076616287231
0.9253125190734863,0.9337499737739563,0.18052741885185242,0.1703171730041504
0.926562488079071,0.9350000023841858,0.17545929551124573,0.1716078221797943
0.9287499785423279,0.9350000023841858,0.178111732006073,0.1712561845779419
0.9268749952316284,0.9350000023841858,0.1770174205303192,0.1696496456861496
0.9284374713897705,0.9399999976158142,0.17628122866153717,0.16900810599327087
0.9253125190734863,0.9337499737739563,0.1749565750360489,0.17012080550193787
0.926562488079071,0.9312499761581421,0.17860986292362213,0.17053695023059845
0.9246875047683716,0.9325000047683716,0.18232066929340363,0.17147931456565857
0.9278125166893005,0.9325000047683716,0.17401182651519775,0.16835075616836548
0.9278125166893005,0.9337499737739563,0.17388616502285004,0.1678933948278427
0.9303125143051147,0.9325000047683716,0.17536427080631256,0.1677614450454712
0.9225000143051147,0.9325000047683716,0.1826021820306778,0.16906492412090302
0.9268749952316284,0.9337499737739563,0.17143793404102325,0.1683773249387741
0.9271875023841858,0.9325000047683716,0.17339378595352173,0.16770416498184204
0.9300000071525574,0.9350000023841858,0.17775799334049225,0.1664198935031891
0.9318749904632568,0.9262499809265137,0.17386522889137268,0.18020009994506836
0.9278125166893005,0.9350000023841858,0.17783790826797485,0.1656513661146164
0.925000011920929,0.9312499761581421,0.17595568299293518,0.17079219222068787
0.9278125166893005,0.9350000023841858,0.1754639595746994,0.16694435477256775
0.9281250238418579,0.9362499713897705,0.17519700527191162,0.16462767124176025
0.9321874976158142,0.9337499737739563,0.16846604645252228,0.1697314977645874
0.9296875,0.9362499713897705,0.16806207597255707,0.16572338342666626
0.932812511920929,0.9350000023841858,0.1692410707473755,0.16436652839183807
0.9318749904632568,0.9362499713897705,0.16978102922439575,0.1637216955423355
0.9290624856948853,0.9350000023841858,0.16936567425727844,0.1641872078180313
0.9290624856948853,0.9387500286102295,0.17196789383888245,0.163272425532341
0.9296875,0.9362499713897705,0.1700669676065445,0.1634930819272995
0.9271875023841858,0.9337499737739563,0.1734033226966858,0.16587072610855103
0.9262499809265137,0.9362499713897705,0.17027179896831512,0.16348381340503693
0.9356250166893005,0.9362499713897705,0.16443748772144318,0.16185790300369263
0.9275000095367432,0.9337499737739563,0.16882242262363434,0.16378255188465118
0.9300000071525574,0.9337499737739563,0.1676887720823288,0.1635962277650833
0.9303125143051147,0.9362499713897705,0.16520193219184875,0.1591549664735794
0.9284374713897705,0.9362499713897705,0.16526120901107788,0.15945610404014587
0.9315624833106995,0.9300000071525574,0.16773977875709534,0.17204776406288147
0.9293749928474426,0.9362499713897705,0.17117218673229218,0.16101287305355072
0.9293749928474426,0.9350000023841858,0.17048542201519012,0.1592274159193039
0.9271875023841858,0.9337499737739563,0.16695083677768707,0.15906956791877747
0.9300000071525574,0.9362499713897705,0.1619640588760376,0.15638940036296844
0.9262499809265137,0.9350000023841858,0.172679603099823,0.15695396065711975
0.9315624833106995,0.9362499713897705,0.16527292132377625,0.1577514261007309
0.9271875023841858,0.9337499737739563,0.16764026880264282,0.158888041973114
0.9315624833106995,0.9362499713897705,0.16740214824676514,0.1542842537164688
0.9271875023841858,0.9362499713897705,0.17487436532974243,0.15662482380867004
0.932812511920929,0.9375,0.16153016686439514,0.15690629184246063
0.9325000047683716,0.9337499737739563,0.16511625051498413,0.1552351713180542
0.9340624809265137,0.9362499713897705,0.16351443529129028,0.15582352876663208
0.9321874976158142,0.9337499737739563,0.16341422498226166,0.15594452619552612
0.9296875,0.9362499713897705,0.166104257106781,0.15465691685676575
0.9287499785423279,0.9337499737739563,0.1672361195087433,0.15567611157894135
0.9309375286102295,0.9375,0.15995794534683228,0.15549612045288086
0.9303125143051147,0.9375,0.16134893894195557,0.15215221047401428
0.9296875,0.9399999976158142,0.16244655847549438,0.15135373175144196
0.9268749952316284,0.9337499737739563,0.16360031068325043,0.1523815393447876
0.9293749928474426,0.9375,0.16282100975513458,0.1500309258699417
0.9306250214576721,0.9350000023841858,0.16372095048427582,0.1522446721792221
0.9296875,0.9350000023841858,0.16341891884803772,0.15272781252861023
0.9318749904632568,0.9375,0.15805543959140778,0.1481444239616394
0.932812511920929,0.9387500286102295,0.16034352779388428,0.14831167459487915
0.9334375262260437,0.9362499713897705,0.15993696451187134,0.15004181861877441
0.9334375262260437,0.9387500286102295,0.15984772145748138,0.14653721451759338
0.9315624833106995,0.9362499713897705,0.15571676194667816,0.15060093998908997
0.9303125143051147,0.9387500286102295,0.1608421355485916,0.14919395744800568
0.9356250166893005,0.9362499713897705,0.15501850843429565,0.1505197435617447
0.9306250214576721,0.9412500262260437,0.1654151976108551,0.1468898206949234
0.9315624833106995,0.9350000023841858,0.15817588567733765,0.14900262653827667
0.9337499737739563,0.9375,0.16070377826690674,0.14671054482460022
0.9365624785423279,0.9375,0.15500660240650177,0.14776141941547394
0.9334375262260437,0.9387500286102295,0.1507255882024765,0.1460997611284256
0.9353125095367432,0.9399999976158142,0.15556581318378448,0.1445319950580597
0.9325000047683716,0.9375,0.15176533162593842,0.14551551640033722
0.9325000047683716,0.9424999952316284,0.15806135535240173,0.14150653779506683
0.9306250214576721,0.9412500262260437,0.15491464734077454,0.14418917894363403
0.9359375238418579,0.9399999976158142,0.15161874890327454,0.1441161185503006
0.932812511920929,0.9399999976158142,0.1536070704460144,0.14458492398262024
0.9378125071525574,0.9412500262260437,0.14855365455150604,0.14154039323329926
0.9368749856948853,0.9437500238418579,0.14876936376094818,0.14030781388282776
0.9331250190734863,0.9387500286102295,0.1560933142900467,0.14557301998138428
0.9309375286102295,0.9399999976158142,0.15574392676353455,0.14095184206962585
0.9325000047683716,0.9424999952316284,0.15118810534477234,0.14231039583683014
0.9396874904632568,0.9424999952316284,0.1496584266424179,0.1396210491657257
0.9365624785423279,0.9412500262260437,0.1488417237997055,0.1410234570503235
0.9365624785423279,0.9412500262260437,0.1486154943704605,0.1405271291732788
0.9387500286102295,0.9449999928474426,0.14570234715938568,0.13519805669784546
0.9378125071525574,0.9437500238418579,0.14967656135559082,0.13723048567771912
0.932812511920929,0.9412500262260437,0.15367329120635986,0.1428208202123642
0.9365624785423279,0.9449999928474426,0.14852747321128845,0.13603466749191284
0.9362499713897705,0.9424999952316284,0.15150175988674164,0.14310087263584137
0.9365624785423279,0.9449999928474426,0.148312509059906,0.13490742444992065
0.9390624761581421,0.9462500214576721,0.14941458404064178,0.13319803774356842
0.9418749809265137,0.9437500238418579,0.1436368077993393,0.13640861213207245
0.9362499713897705,0.9437500238418579,0.14527271687984467,0.13587798178195953
